Cust_id,Age,Gender,Employment Category,Income,Avg. Yearly Balance_k,Avg Yearly ATM Withdrawals,Avg. Foreign Card Payments,Avg. Digital Payments,Fixed Deposits
13511,21-30,Female,Private Sector Employee,Greater than 1 million,4258,28,32,38,1
13512,21-30,Female,Private Sector Employee,Greater than 1 million,4367,59,21,47,1
13513,36-40,Female,Private Sector Employee,"Below 50,000",88,92,0,69,0
13514,36-40,Female,Private Sector Employee,Greater than 1 million,3712,36,24,53,1
13515,41-60,Male,Others,"251,000 - 500,000",662,62,8,33,1
13516,21-30,Male,Self Employed,"501,000 - 1 Million",1603,55,23,20,1
13517,36-40,Male,Self Employed,"101,000 - 250,000",256,75,8,19,1
13518,31-35,Male,Civil/Public Servant,Greater than 1 million,2441,84,28,59,1
13519,36-40,Male,Others,Greater than 1 million,3766,42,24,66,0
13520,41-60,Male,Civil/Public Servant,"251,000 - 500,000",682,52,15,35,1
13521,21-30,Male,Self Employed,"501,000 - 1 Million",1297,28,16,50,1
13522,Above 60,Male,Retired,Greater than 1 million,2608,63,24,64,1
13523,36-40,Male,Self Employed,Greater than 1 million,3954,30,34,45,1
13524,36-40,Male,Others,"501,000 - 1 Million",1034,9,18,59,1
13525,36-40,Male,Others,Greater than 1 million,3487,21,31,53,1
13526,36-40,Male,Others,Greater than 1 million,3359,43,22,49,1
13527,36-40,Male,Others,Greater than 1 million,4782,38,24,60,1
13528,31-35,Male,Others,"501,000 - 1 Million",1614,50,13,5,1
13529,31-35,Male,Others,"501,000 - 1 Million",1468,46,13,45,0
13530,31-35,Male,Others,Greater than 1 million,3425,24,34,63,1
13531,21-30,Male,Private Sector Employee,Greater than 1 million,2929,22,26,63,1
13532,21-30,Male,Private Sector Employee,"251,000 - 500,000",719,51,6,28,1
13533,21-30,Male,Private Sector Employee,Greater than 1 million,4918,44,24,57,1
13534,21-30,Female,Private Sector Employee,Greater than 1 million,3913,27,33,52,1
13535,21-30,Male,Private Sector Employee,Greater than 1 million,4473,57,24,37,1
13536,21-30,Male,Private Sector Employee,Greater than 1 million,4130,27,22,50,1
13537,36-40,Male,Self Employed,"501,000 - 1 Million",887,53,12,37,1
13538,36-40,Male,Self Employed,Greater than 1 million,2102,45,22,41,1
13539,21-30,Male,Self Employed,Greater than 1 million,3144,26,24,65,0
13540,41-60,Male,Self Employed,Greater than 1 million,3089,26,24,52,1
13541,41-60,Male,Self Employed,"501,000 - 1 Million",994,42,18,34,1
13542,41-60,Male,Private Sector Employee,Greater than 1 million,4400,43,30,63,1
13543,41-60,Male,Others,Greater than 1 million,4464,67,35,46,0
13544,36-40,Female,Others,Greater than 1 million,2029,30,27,5,0
13545,36-40,Female,Others,Greater than 1 million,3128,44,30,41,1
13546,21-30,Male,Student,Greater than 1 million,2268,40,22,47,1
13547,21-30,Male,Student,Greater than 1 million,3117,39,27,45,1
13548,31-35,Male,Self Employed,"501,000 - 1 Million",1687,55,16,46,1
13549,41-60,Male,Retired,Greater than 1 million,4313,43,34,49,1
13550,31-35,Male,Self Employed,"251,000 - 500,000",470,57,6,34,1
13551,21-30,Male,Self Employed,Greater than 1 million,3173,25,27,61,1
13552,21-30,Male,Self Employed,Greater than 1 million,2653,40,24,34,1
13553,36-40,Male,Civil/Public Servant,Greater than 1 million,3708,33,33,46,1
13554,36-40,Male,Civil/Public Servant,Greater than 1 million,4612,0,25,48,1
13555,31-35,Male,Self Employed,"251,000 - 500,000",848,63,12,29,0
13556,21-30,Female,Private Sector Employee,Greater than 1 million,4662,65,34,9,1
13557,31-35,Female,Others,Greater than 1 million,2123,43,35,43,1
13558,31-35,Female,Others,Greater than 1 million,2594,31,31,47,0
13559,21-30,Female,Self Employed,Greater than 1 million,2446,36,20,49,1
13560,21-30,Female,Self Employed,Greater than 1 million,2849,33,26,16,1
13561,41-60,Female,Others,Greater than 1 million,4378,37,23,69,1
13562,21-30,Female,Student,"501,000 - 1 Million",1637,25,18,40,0
13563,41-60,Male,Self Employed,Greater than 1 million,4701,20,22,64,1
13564,41-60,Male,Self Employed,Greater than 1 million,3587,24,28,65,1
13565,31-35,Male,Civil/Public Servant,Greater than 1 million,2110,28,34,47,1
13566,31-35,Male,Civil/Public Servant,Greater than 1 million,2986,44,30,63,1
13567,21-30,Female,Self Employed,"501,000 - 1 Million",1072,50,25,55,1
13568,21-30,Female,Self Employed,"501,000 - 1 Million",1259,68,14,40,0
13569,41-60,Male,Others,Greater than 1 million,2727,23,27,58,1
13570,21-30,Male,Student,Greater than 1 million,4585,29,25,35,1
13571,21-30,Male,Student,Greater than 1 million,2472,94,33,67,1
13572,21-30,Male,Student,Greater than 1 million,2596,23,30,23,0
13573,21-30,Male,Self Employed,Greater than 1 million,4721,39,32,54,1
13574,21-30,Male,Unemployed,Greater than 1 million,2362,20,21,61,1
13575,21-30,Male,Unemployed,"101,000 - 250,000",320,61,5,14,1
13576,21-30,Male,Unemployed,Greater than 1 million,3672,39,32,48,1
13577,21-30,Male,Unemployed,Greater than 1 million,1791,34,35,48,1
13578,21-30,Male,Others,Greater than 1 million,1836,39,22,47,1
13579,21-30,Male,Others,"251,000 - 500,000",577,64,10,18,0
13580,21-30,Male,Others,Greater than 1 million,4280,42,31,24,1
13581,21-30,Male,Others,Greater than 1 million,3348,45,24,66,1
13582,21-30,Female,Others,"501,000 - 1 Million",992,40,17,36,1
13583,21-30,Female,Others,"251,000 - 500,000",497,51,10,53,1
13584,21-30,Female,Others,"251,000 - 500,000",465,56,11,48,0
13585,21-30,Male,Others,"501,000 - 1 Million",1563,53,13,38,0
13586,21-30,Female,Others,"101,000 - 250,000",360,68,5,26,1
13587,21-30,Female,Others,Greater than 1 million,4114,34,28,52,1
13588,21-30,Female,Others,"251,000 - 500,000",763,52,12,45,1
13589,21-30,Female,Others,"251,000 - 500,000",707,55,10,29,1
13590,21-30,Male,Student,"501,000 - 1 Million",1608,43,25,48,1
13591,21-30,Male,Student,"101,000 - 250,000",318,74,5,18,0
13592,21-30,Male,Student,Greater than 1 million,3469,44,28,59,1
13593,21-30,Male,Student,Greater than 1 million,4359,41,22,65,1
13594,21-30,Male,Unemployed,Greater than 1 million,2121,47,32,19,1
13595,21-30,Male,Unemployed,Greater than 1 million,3391,41,20,69,1
13596,21-30,Male,Unemployed,Greater than 1 million,4544,22,27,28,1
13597,18-20,Male,Student,"501,000 - 1 Million",1175,47,21,41,1
13598,18-20,Male,Student,Greater than 1 million,4772,78,21,67,0
13599,18-20,Male,Student,"251,000 - 500,000",788,64,13,13,1
13600,18-20,Male,Student,Greater than 1 million,4289,36,26,60,1
13601,18-20,Male,Student,Greater than 1 million,1986,26,25,56,1
13602,18-20,Male,Student,Greater than 1 million,2904,33,32,59,1
13603,18-20,Male,Student,"501,000 - 1 Million",1057,54,25,32,1
13604,18-20,Male,Student,Greater than 1 million,4373,36,22,36,1
13605,18-20,Male,Student,"501,000 - 1 Million",1236,50,13,14,1
13606,21-30,Male,Civil/Public Servant,Greater than 1 million,3466,44,29,59,1
13607,21-30,Male,Student,Greater than 1 million,2526,35,23,50,1
13608,21-30,Male,Student,"251,000 - 500,000",739,63,5,32,1
13609,21-30,Male,Student,Greater than 1 million,4665,25,31,46,1
13610,21-30,Male,Student,Greater than 1 million,3118,67,33,65,1
13611,18-20,Male,Student,Greater than 1 million,4151,40,26,58,1
13612,21-30,Male,Unemployed,"251,000 - 500,000",636,54,10,30,1
13613,21-30,Male,Civil/Public Servant,Greater than 1 million,2046,21,22,69,1
13614,21-30,Female,Student,"501,000 - 1 Million",1203,40,19,63,1
13615,21-30,Male,Student,Greater than 1 million,4674,39,34,63,1
13616,21-30,Male,Student,"101,000 - 250,000",321,62,7,26,0
13618,18-20,Female,Student,Greater than 1 million,1814,21,28,66,1
13619,18-20,Female,Student,Greater than 1 million,2285,28,27,13,1
13620,18-20,Female,Student,Greater than 1 million,4800,32,24,54,1
13621,21-30,Male,Student,Greater than 1 million,1797,36,31,53,0
13622,21-30,Male,Student,"251,000 - 500,000",521,63,11,7,1
13624,21-30,Female,Civil/Public Servant,"101,000 - 250,000",339,62,6,12,1
13625,21-30,Female,Civil/Public Servant,Greater than 1 million,4743,63,21,65,1
13626,31-35,Female,Self Employed,"251,000 - 500,000",639,66,12,21,0
13627,31-35,Female,Self Employed,"50,000 - 100,000",206,8,2,18,1
13628,21-30,Female,Private Sector Employee,Greater than 1 million,4860,52,27,68,0
13629,21-30,Male,Private Sector Employee,"501,000 - 1 Million",1540,40,19,55,1
13630,31-35,Male,Civil/Public Servant,"101,000 - 250,000",336,62,4,8,0
13631,31-35,Male,Civil/Public Servant,"251,000 - 500,000",780,64,8,23,0
13632,21-30,Male,Unemployed,Greater than 1 million,4284,9,35,54,1
13633,21-30,Male,Private Sector Employee,Greater than 1 million,3716,21,27,60,1
13634,41-60,Male,Civil/Public Servant,"251,000 - 500,000",471,15,9,24,0
13635,21-30,Male,Self Employed,"501,000 - 1 Million",1322,42,22,33,1
13636,21-30,Male,Self Employed,Greater than 1 million,2233,25,27,49,1
13637,21-30,Male,Self Employed,Greater than 1 million,3774,31,34,59,1
13638,21-30,Male,Self Employed,Greater than 1 million,2701,36,33,55,1
13639,21-30,Male,Student,Greater than 1 million,4387,27,20,68,0
13640,21-30,Male,Student,Greater than 1 million,3061,46,24,55,1
13641,21-30,Male,Self Employed,Greater than 1 million,4008,36,35,59,1
13642,21-30,Male,Unemployed,"501,000 - 1 Million",913,54,18,45,1
13643,21-30,Male,Self Employed,Greater than 1 million,3610,21,32,17,1
13644,36-40,Female,Self Employed,Greater than 1 million,3174,29,24,59,1
13645,41-60,Male,Civil/Public Servant,Greater than 1 million,3644,39,32,64,0
13646,21-30,Male,Others,Greater than 1 million,2956,30,31,62,1
13647,21-30,Male,Others,Greater than 1 million,2337,28,31,56,1
13648,21-30,Male,Others,Greater than 1 million,2426,58,22,66,1
13649,21-30,Male,Others,Greater than 1 million,3913,22,21,46,1
13650,21-30,Male,Private Sector Employee,"501,000 - 1 Million",1418,49,14,4,1
13651,31-35,Male,Student,Greater than 1 million,2235,21,33,46,1
13652,21-30,Male,Self Employed,"251,000 - 500,000",566,27,12,67,0
13653,21-30,Female,Unemployed,"251,000 - 500,000",720,62,14,22,1
13654,21-30,Female,Student,Greater than 1 million,1969,27,31,52,1
13655,21-30,Female,Student,"501,000 - 1 Million",1585,52,14,40,1
13656,21-30,Female,Student,Greater than 1 million,3065,32,23,48,1
13657,31-35,Female,Private Sector Employee,Greater than 1 million,4498,24,33,60,1
13658,31-35,Female,Private Sector Employee,Greater than 1 million,3317,42,25,68,1
13659,41-60,Male,Civil/Public Servant,Greater than 1 million,2190,35,26,63,1
13660,41-60,Male,Civil/Public Servant,"501,000 - 1 Million",1630,92,16,42,0
13661,21-30,Female,Student,"101,000 - 250,000",287,61,7,16,0
13662,21-30,Male,Student,Greater than 1 million,2821,37,22,49,1
13663,21-30,Male,Self Employed,Greater than 1 million,2455,22,21,49,1
13664,21-30,Male,Private Sector Employee,"501,000 - 1 Million",968,53,12,48,1
13665,31-35,Male,Private Sector Employee,"501,000 - 1 Million",974,62,19,36,1
13666,21-30,Male,Student,Greater than 1 million,3397,27,31,59,1
13667,21-30,Male,Student,"501,000 - 1 Million",919,80,20,42,1
13669,41-60,Female,Private Sector Employee,Greater than 1 million,2013,31,25,53,1
13670,21-30,Female,Private Sector Employee,Greater than 1 million,3511,26,22,64,1
13671,21-30,Female,Private Sector Employee,Greater than 1 million,2019,24,25,50,1
13672,31-35,Male,Self Employed,Greater than 1 million,4536,21,22,66,1
13673,31-35,Male,Self Employed,"50,000 - 100,000",150,72,1,8,1
13674,21-30,Male,Student,"501,000 - 1 Million",981,48,19,31,1
13675,21-30,Male,Self Employed,Greater than 1 million,2425,36,29,19,1
13676,21-30,Male,Self Employed,"501,000 - 1 Million",1446,46,25,6,1
13677,21-30,Male,Self Employed,"501,000 - 1 Million",859,51,25,38,0
13678,21-30,Male,Civil/Public Servant,Greater than 1 million,4214,98,32,30,1
13679,21-30,Male,Civil/Public Servant,"501,000 - 1 Million",1527,49,18,29,1
13680,31-35,Female,Private Sector Employee,Greater than 1 million,3036,45,20,63,1
13681,31-35,Female,Private Sector Employee,Greater than 1 million,2444,31,32,55,1
13682,21-30,Male,Civil/Public Servant,Greater than 1 million,3643,13,35,53,1
13683,21-30,Male,Civil/Public Servant,Greater than 1 million,3706,44,31,50,1
13684,36-40,Male,Civil/Public Servant,"501,000 - 1 Million",1300,43,12,37,1
13685,36-40,Male,Civil/Public Servant,"501,000 - 1 Million",1602,56,19,48,1
13686,31-35,Male,Unemployed,Greater than 1 million,3488,43,22,65,1
13687,31-35,Male,Private Sector Employee,Greater than 1 million,3935,26,32,57,1
13688,31-35,Male,Private Sector Employee,"50,000 - 100,000",151,81,2,48,1
13689,31-35,Male,Private Sector Employee,Greater than 1 million,4872,20,28,52,1
13690,31-35,Female,Private Sector Employee,"50,000 - 100,000",206,71,1,6,0
13691,21-30,Female,Student,Greater than 1 million,3883,40,34,53,0
13692,21-30,Female,Student,Greater than 1 million,2966,32,26,23,1
13693,21-30,Female,Student,Greater than 1 million,2230,74,28,47,1
13694,21-30,Male,Student,Greater than 1 million,4047,58,21,56,1
13695,21-30,Male,Student,"501,000 - 1 Million",1400,16,18,31,1
13696,21-30,Female,Student,Greater than 1 million,3800,34,29,68,1
13697,21-30,Female,Student,Greater than 1 million,3692,21,30,60,1
13698,21-30,Female,Student,Greater than 1 million,3253,45,22,68,1
13699,21-30,Female,Student,Greater than 1 million,3639,44,23,57,1
13700,21-30,Male,Student,"Below 50,000",75,86,0,57,0
13701,21-30,Male,Student,Greater than 1 million,2098,33,30,66,1
13702,21-30,Female,Others,"251,000 - 500,000",814,56,12,22,1
13703,18-20,Male,Student,"50,000 - 100,000",184,73,1,47,0
13704,21-30,Female,Others,Greater than 1 million,3221,40,29,61,1
13705,21-30,Male,Student,"501,000 - 1 Million",1000,55,23,41,1
13706,21-30,Male,Student,Greater than 1 million,4896,40,22,56,1
13707,21-30,Male,Student,"251,000 - 500,000",438,85,14,15,1
13708,21-30,Male,Student,Greater than 1 million,2931,39,33,11,0
13709,21-30,Male,Student,Greater than 1 million,4535,34,25,65,1
13710,36-40,Male,Student,Greater than 1 million,3793,23,30,66,1
13711,36-40,Male,Student,"501,000 - 1 Million",1223,81,21,43,1
13712,21-30,Female,Student,"501,000 - 1 Million",1624,40,25,35,1
13713,21-30,Female,Student,"50,000 - 100,000",92,83,2,3,0
13714,21-30,Female,Student,"501,000 - 1 Million",1175,77,17,48,1
13715,21-30,Female,Student,"50,000 - 100,000",118,70,1,6,1
13716,21-30,Male,Student,Greater than 1 million,4899,21,33,6,1
13717,21-30,Female,Student,"Below 50,000",76,84,0,2,0
13718,21-30,Female,Student,Greater than 1 million,3229,31,25,22,1
13719,21-30,Female,Student,Greater than 1 million,4941,20,34,50,0
13720,21-30,Female,Student,Greater than 1 million,1957,42,20,69,1
13721,21-30,Male,Student,Greater than 1 million,3408,36,25,17,1
13722,21-30,Male,Student,Greater than 1 million,2664,23,33,45,1
13723,36-40,Male,Student,"251,000 - 500,000",569,18,5,19,0
13724,18-20,Male,Student,Greater than 1 million,4298,20,25,65,1
13725,21-30,Male,Civil/Public Servant,Greater than 1 million,2579,4,22,46,1
13726,21-30,Female,Student,Greater than 1 million,2156,34,26,46,1
13727,21-30,Male,Student,Greater than 1 million,1960,35,29,25,1
13728,21-30,Female,Student,"251,000 - 500,000",839,53,15,27,0
13729,21-30,Female,Student,Greater than 1 million,2996,3,22,45,1
13730,31-35,Male,Student,"501,000 - 1 Million",1299,33,21,22,0
13731,31-35,Male,Student,Greater than 1 million,1886,38,21,61,1
13732,41-60,Male,Civil/Public Servant,Greater than 1 million,2963,93,33,53,1
13733,41-60,Male,Civil/Public Servant,"501,000 - 1 Million",1681,38,20,47,1
13734,21-30,Male,Student,Greater than 1 million,2724,20,20,57,1
13735,21-30,Male,Student,Greater than 1 million,4929,28,27,50,1
13736,21-30,Male,Student,"501,000 - 1 Million",1544,47,16,31,1
13737,36-40,Male,Student,Greater than 1 million,3905,54,28,64,0
13738,36-40,Male,Student,Greater than 1 million,2674,38,35,52,1
13739,18-20,Male,Student,Greater than 1 million,2384,33,21,22,1
13740,18-20,Male,Student,Greater than 1 million,3662,44,28,69,1
13741,21-30,Male,Student,Greater than 1 million,2151,34,33,59,1
13742,21-30,Male,Student,Greater than 1 million,3093,1,28,61,1
13743,21-30,Male,Student,Greater than 1 million,2879,45,32,62,1
13744,18-20,Male,Student,"251,000 - 500,000",518,60,8,20,1
13745,18-20,Male,Student,Greater than 1 million,4666,80,35,62,1
13746,18-20,Female,Student,Greater than 1 million,4266,45,25,66,0
13747,21-30,Female,Student,Greater than 1 million,2129,42,30,69,1
13748,21-30,Male,Student,Greater than 1 million,4763,41,26,51,1
13749,21-30,Male,Student,"251,000 - 500,000",435,58,13,28,0
13750,21-30,Female,Student,Greater than 1 million,3101,38,26,45,1
13751,21-30,Male,Student,"501,000 - 1 Million",1260,66,17,16,0
13752,31-35,Male,Student,Greater than 1 million,4079,29,24,49,1
13753,21-30,Male,Student,Greater than 1 million,3568,94,28,20,0
13754,21-30,Male,Student,Greater than 1 million,4183,24,22,64,1
13755,21-30,Male,Student,Greater than 1 million,2894,39,20,45,1
13756,21-30,Male,Student,Greater than 1 million,3550,29,31,45,1
13757,21-30,Male,Student,"501,000 - 1 Million",983,76,21,49,1
13758,21-30,Female,Student,Greater than 1 million,4065,36,30,40,1
13759,36-40,Male,Civil/Public Servant,Greater than 1 million,3022,42,31,51,1
13760,21-30,Female,Student,"501,000 - 1 Million",1461,50,13,43,1
13761,21-30,Male,Student,"101,000 - 250,000",255,67,3,13,0
13762,21-30,Male,Student,Greater than 1 million,3294,25,33,59,1
13763,21-30,Male,Self Employed,"501,000 - 1 Million",1691,66,16,38,1
13764,21-30,Male,Self Employed,Greater than 1 million,3331,52,22,3,1
13765,21-30,Male,Self Employed,Greater than 1 million,2418,39,34,58,1
13766,21-30,Female,Private Sector Employee,"50,000 - 100,000",95,1,2,7,0
13767,21-30,Female,Private Sector Employee,"501,000 - 1 Million",1563,52,21,26,1
13768,18-20,Female,Student,Greater than 1 million,3660,25,24,49,0
13769,18-20,Female,Student,Greater than 1 million,4845,38,34,46,1
13774,21-30,Male,Student,"501,000 - 1 Million",1324,64,17,41,1
13775,21-30,Female,Student,Greater than 1 million,2008,43,27,56,1
13776,21-30,Female,Student,"501,000 - 1 Million",1563,49,13,45,1
13777,21-30,Male,Student,Greater than 1 million,2327,41,24,64,1
13778,21-30,Male,Student,Greater than 1 million,2882,45,21,68,1
13779,21-30,Male,Student,Greater than 1 million,4591,76,34,67,1
13780,18-20,Female,Student,"251,000 - 500,000",759,59,10,27,1
