Cust_id,Qtr1_Bal,Qtr2_Bal,Qtr3_Bal,Qtr4_Bal,Perc_inc_q4_q1,Wallet_trx,Age,Gender,Area
C2366,49,15,16,95,0.9,32,25,Male,West
C2390,22,16,20,56,1.5,43,30,Male,North
C2641,37,14,24,90,1.4,44,18,Female,West
C2781,40,23,22,69,0.7,29,42,Female,West
C3016,7,35,28,68,8.7,191,32,Male,West
C3180,19,9,31,70,2.7,67,42,Male,North
C3402,7,32,17,72,9.3,203,39,Male,West
C3432,15,19,34,60,3,73,18,Male,South
C3495,26,25,25,65,1.5,43,36,Male,East
C3692,6,17,20,89,13.8,298,38,Male,North
C3762,13,18,20,71,4.5,103,33,Male,North
C3926,39,17,24,59,0.5,25,44,Female,West
C3950,44,21,21,80,0.8,29,33,Male,West
C3999,32,23,35,59,0.8,31,25,Female,West
C4164,26,27,13,76,1.9,51,45,Male,South
C4545,48,31,16,82,0.7,27,18,Male,South
C4585,43,37,21,73,0.7,29,39,Female,East
C4586,12,30,25,89,6.4,144,18,Male,North
C4608,18,30,23,57,2.2,56,43,Male,West
C4766,30,32,33,70,1.3,41,34,Female,West
C4837,10,41,14,75,6.5,146,23,Male,West
C4888,38,12,16,56,0.5,22,21,Male,South
C4928,27,26,25,65,1.4,43,30,Female,West
C4951,14,40,26,89,5.4,122,24,Male,West
C5135,3,25,19,67,21.3,456,23,Female,South
C5216,17,11,14,83,3.9,92,35,Male,North
C5646,45,19,26,73,0.6,25,42,Male,North
C5709,36,36,16,86,1.4,43,19,Female,West
C5916,39,14,16,76,0.9,32,27,Male,West
C5928,19,34,12,74,2.9,73,30,Female,North
C6059,3,26,37,75,24,512,24,Female,North
C6093,3,29,15,75,24,510,37,Male,West
C6099,35,42,22,87,1.5,43,21,Male,South
C6208,4,24,32,65,15.3,327,42,Male,West
C6250,16,12,25,86,4.4,102,38,Male,North
C6564,46,12,27,61,0.3,19,40,Male,North
C6642,3,36,30,88,28.3,603,40,Female,East
C6751,19,37,22,66,2.5,64,20,Female,West
C6811,29,16,15,67,1.3,41,39,Female,North
C6830,46,13,32,72,0.6,26,36,Female,North
C6832,7,30,35,70,9,199,23,Female,West
C6840,17,37,26,77,3.5,86,26,Female,North
C7009,42,24,30,94,1.2,38,30,Male,West
C7127,27,10,28,89,2.3,61,25,Female,West
C7392,41,35,23,90,1.2,37,43,Male,South
C7448,34,9,15,95,1.8,51,29,Female,West
C7587,41,38,23,71,0.7,29,23,Female,East
C7812,3,25,14,91,29.3,622,42,Male,South
C7820,15,31,16,61,3.1,74,30,Male,South
C7864,38,33,21,74,0.9,32,22,Male,West
C7920,6,23,22,95,14.8,321,24,Female,North
C8055,24,9,27,62,1.6,44,27,Male,South
C8259,24,31,28,85,2.5,64,34,Male,East
C8276,34,37,22,71,1.1,35,32,Male,West
C8381,22,41,32,64,1.9,51,24,Male,North
C8413,4,32,15,70,16.5,354,44,Male,West
C8438,15,36,25,67,3.5,83,18,Male,West
C8682,1,26,27,82,81,1705,44,Male,South
C9581,3,42,18,60,19,405,28,Male,West
C9670,22,11,16,83,2.8,69,30,Male,North
C9694,33,35,33,56,0.7,28,40,Female,West
C10034,47,23,20,61,0.3,21,,Female,North
C10167,13,20,36,70,4.4,104,,Female,West
C10339,9,19,19,65,6.2,139,,Male,South
C10440,37,39,34,55,0.5,22,,Male,West
C10702,24,30,32,91,2.8,70,,Male,West
C1315,7,29,29,72,9.3,205,,Female,West
C1651,22,10,25,59,1.7,46,,Male,South
C2201,41,18,28,62,0.5,25,,Female,
C2770,45,22,12,85,0.9,31,,Male,East
C2863,9,19,21,73,7.1,160,,Female,West
C2886,30,20,37,81,1.7,47,,Male,West
C3057,31,24,18,61,1,34,,Female,South
C3235,23,23,18,55,1.4,40,,Male,North
C3393,17,22,35,83,3.9,92,,Male,
C3458,12,15,22,87,6.3,143,,Female,West
C3503,49,42,27,91,0.9,30,,Male,West
C3809,48,10,24,67,0.4,23,,Female,East
C3881,47,10,24,56,0.2,18,,Female,South
C4065,46,39,22,59,0.3,20,,Female,North
C4360,26,42,16,70,1.7,47,,Male,East
C4847,49,17,18,58,0.2,16,,Male,North
C5120,44,18,23,59,0.3,19,,Male,West
C5390,35,35,27,75,1.1,36,,Male,West
C5622,17,42,18,85,4,96,,Female,North
C5985,30,40,35,65,1.2,38,,Female,North
C6501,1,27,23,75,74,1558,,Male,South
C6786,44,38,28,92,1.1,37,,Female,South
C6911,3,13,15,65,20.7,442,,Female,East
C7002,32,24,31,61,0.9,31,,Male,South
C7865,11,16,23,57,4.2,97,,Male,North
C7970,15,8,31,95,5.3,122,,Male,West
C8392,37,20,32,69,0.9,30,,Male,North
C8463,44,19,24,64,0.5,22,,Male,South
C8480,13,36,18,83,5.4,123,,Male,North
C8592,27,37,32,64,1.4,42,,Female,South
C8718,35,23,33,58,0.7,26,,Male,North
C9026,38,37,21,56,0.5,22,,Male,West
C9073,16,25,25,81,4.1,95,,Male,South
C9211,35,16,30,73,1.1,35,,Male,West
C9434,6,32,32,65,9.8,216,,Female,West
C9739,3,12,16,81,26,552,,Male,North
C9896,37,42,20,78,1.1,35,,Male,South
C9940,3,15,22,94,30.3,645,,Female,West
C10107,43,40,17,81,0.9,31,46,Male,West
C1809,31,10,19,71,1.3,39,60,Male,
C2938,14,9,36,88,5.3,121,49,Male,East
C5825,37,10,29,95,1.6,45,69,Male,West
C6637,36,11,17,67,0.9,32,51,Female,South
C6678,4,41,22,79,18.8,401,57,Male,North
C9715,48,40,21,76,0.6,25,65,Male,North
C10387,20,21,21,62,2.1,55,50,Male,South
C10406,4,22,17,55,12.8,277,54,Female,East
C10447,24,27,22,92,2.8,70,61,Male,South
C10915,42,14,23,80,0.9,31,49,Male,South
C11020,1,13,33,56,55,1161,63,Female,South
C1140,49,40,27,78,0.6,25,45,Male,East
C1222,19,27,16,90,3.7,91,53,Female,South
C1432,34,23,25,78,1.3,39,48,Male,East
C1450,36,20,30,55,0.5,25,48,Female,South
C1577,41,29,17,61,0.5,22,59,Male,South
C1790,46,8,21,56,0.2,17,48,Male,West
C2327,18,38,29,73,3.1,74,50,Male,South
C2396,31,16,14,62,1,34,51,Female,West
C2857,39,32,11,87,1.2,38,61,Male,North
C3234,5,33,19,57,10.4,228,64,Female,North
C3330,25,35,14,62,1.5,44,54,Female,South
C3335,8,36,32,94,10.8,236,56,Female,West
C3491,16,28,19,88,4.5,107,63,Female,East
C3656,14,15,33,64,3.6,85,64,Male,South
C3940,25,23,17,62,1.5,44,57,Female,West
C4008,35,24,22,87,1.5,43,65,Male,North
C4230,5,29,22,56,10.2,222,50,Male,East
C4601,20,26,22,89,3.5,83,51,Male,South
C4906,41,30,25,57,0.4,20,61,Male,East
C4971,9,27,19,57,5.3,123,55,Female,West
C5458,24,12,14,64,1.7,46,68,Male,West
C5526,23,8,33,59,1.6,46,59,Female,South
C5651,11,32,28,80,6.3,141,59,Male,West
C5715,15,37,11,60,3,75,47,Female,North
C5963,23,42,27,77,2.3,62,69,Female,North
C6244,3,16,17,56,17.7,379,50,Female,North
C6333,44,37,27,65,0.5,22,45,Male,West
C6452,23,25,15,70,2,56,59,Female,North
C6860,40,30,21,58,0.5,21,69,Male,South
C7595,14,38,20,82,4.9,114,67,Female,East
C7691,10,19,30,85,7.5,167,70,Male,West
C7732,8,33,22,87,9.9,218,59,Female,West
C7818,16,38,26,72,3.5,86,55,Female,North
C8224,43,14,11,77,0.8,29,54,Male,South
C8429,49,41,30,70,0.4,21,63,Male,North
C8497,14,17,28,69,3.9,92,61,Male,East
C8657,43,13,21,92,1.1,36,46,Male,South
C8684,30,30,22,55,0.8,29,70,Male,North
C8807,8,13,25,78,8.8,194,49,Female,East
C9229,26,35,25,67,1.6,46,52,Female,West
C9503,11,31,18,91,7.3,162,67,Male,West
C9525,37,14,27,89,1.4,43,49,Female,East
C9589,31,42,14,74,1.4,43,67,Female,West
C9687,26,40,26,85,2.3,61,45,Female,West
C9757,5,30,23,76,14.2,306,60,Male,North
C10017,26,36,31,78,2,55,23,Female,North
C10050,41,34,31,55,0.3,21,21,Female,West
C1033,45,15,13,77,0.7,27,19,Male,South
C10433,31,21,17,90,1.9,51,53,Male,South
C10491,5,21,24,91,17.2,371,53,Female,West
C10695,2,18,26,86,42,888,64,Male,West
C10719,22,32,29,94,3.3,81,29,Female,East
C10767,12,21,13,72,5,114,25,Male,South
C10813,40,10,21,77,0.9,33,28,Female,North
C10857,1,24,27,64,63,1329,21,Female,South
C10978,15,30,17,94,5.3,120,68,Male,East
C11042,23,23,33,58,1.5,45,22,Female,East
C1116,47,40,27,67,0.4,21,20,Male,West
C1159,4,20,18,70,16.5,356,19,Female,North
C1225,14,37,29,55,2.9,73,28,Female,West
C1591,1,8,17,91,90,1894,21,Male,West
C1617,15,13,35,86,4.7,111,29,Female,East
C1640,5,11,33,70,13,280,29,Male,West
C1740,9,40,32,61,5.8,132,23,Female,West
C1785,41,18,12,88,1.1,36,21,Male,West
C1848,34,16,19,77,1.3,38,51,Male,South
C2283,17,12,28,81,3.8,89,30,Male,West
C2330,45,24,30,61,0.4,20,29,Male,West
C2397,29,15,39,62,1.1,35,19,Male,South
C2413,3,40,32,92,29.7,629,23,Male,South
C2700,15,12,21,90,5,115,23,Male,West
C2740,11,28,16,63,4.7,110,25,Female,East
C2885,33,24,14,64,0.9,31,56,Male,South
C2915,32,12,13,82,1.6,46,28,Female,North
C3270,45,38,14,81,0.8,29,26,Male,East
C3434,13,29,22,88,5.8,131,57,Male,West
C3513,7,9,31,88,11.6,253,57,Female,South
C3516,2,41,23,78,38,804,18,Male,South
C3632,26,18,19,86,2.3,62,66,Female,North
C3830,28,39,25,58,1.1,36,52,Female,West
C3944,33,33,25,76,1.3,39,21,Male,South
C4263,29,27,20,63,1.2,36,25,Male,West
C4440,14,12,17,77,4.5,106,21,Female,North
C4486,38,8,26,67,0.8,30,28,Female,South
C4533,42,8,15,85,1,34,18,Male,North
C4587,3,21,16,84,27,573,68,Male,West
C4672,45,12,14,89,1,33,21,Male,North
C4673,38,27,22,56,0.5,24,25,Female,East
C4834,24,8,23,84,2.5,65,19,Female,West
C4939,15,37,16,76,4.1,95,21,Male,North
C5163,33,9,21,66,1,35,23,Female,West
C5226,40,17,22,72,0.8,29,67,Male,South
C5621,31,15,12,55,0.8,28,67,Male,West
C5751,40,9,13,92,1.3,41,67,Female,West
C5765,26,19,28,69,1.7,48,29,Female,West
C5769,2,38,23,81,39.5,835,63,Male,West
C5962,29,19,16,55,0.9,32,46,Female,East
C6016,8,37,18,86,9.8,215,66,Female,West
C6340,42,27,30,55,0.3,21,29,Female,West
C6621,48,23,27,57,0.2,16,19,Male,South
C6856,24,39,12,88,2.7,69,23,Female,North
C6898,43,39,27,91,1.1,36,18,Male,North
C6907,26,25,21,95,2.7,69,24,Female,North
C7051,24,42,17,86,2.6,65,49,Male,East
C7120,2,16,28,82,40,846,29,Male,West
C7214,45,33,24,73,0.6,25,24,Male,East
C7300,29,11,24,76,1.6,45,19,Male,North
C7389,12,29,22,81,5.8,130,29,Male,West
C7458,9,28,21,73,7.1,160,22,Female,South
C7541,31,14,13,80,1.6,45,48,Male,East
C7580,10,9,19,80,7,158,22,Female,North
C7686,3,27,17,82,26.3,561,27,Female,West
C7817,36,11,19,61,0.7,26,21,Male,North
C7880,21,35,16,71,2.4,61,18,Male,West
C7964,39,32,33,59,0.5,25,63,Female,North
C8244,11,22,24,91,7.3,164,52,Female,East
C8457,17,26,22,76,3.5,85,28,Female,West
C8928,2,31,18,59,28.5,606,48,Female,North
C9074,12,16,26,93,6.8,151,67,Male,West
C9153,23,20,33,78,2.4,63,66,Female,West
C9372,17,35,34,73,3.3,81,62,Female,West
C9492,15,11,33,83,4.5,105,65,Male,North
C9619,36,37,29,61,0.7,26,70,Male,South
C9937,16,14,12,59,2.7,68,25,Female,South
C9963,21,33,27,65,2.1,57,25,Female,North
C10147,6,31,32,76,11.7,255,20,Female,West
C10408,15,10,17,87,4.8,113,23,Female,West
C10519,42,14,31,84,1,33,25,Male,South
C10630,30,41,23,78,1.6,45,19,Male,North
C10718,22,9,22,64,1.9,51,20,Male,South
C1087,14,27,21,74,4.3,102,24,Female,West
C11038,12,25,34,58,3.8,92,22,Female,South
C1126,20,10,31,76,2.8,71,19,Female,North
C1472,49,28,25,82,0.7,29,27,Female,North
C1486,46,11,20,73,0.6,27,24,Female,West
C1715,37,20,28,92,1.5,45,29,Female,East
C1894,11,19,31,81,6.4,143,24,Male,South
C2103,49,33,22,69,0.4,23,20,Female,East
C2117,15,29,24,68,3.5,84,22,Male,West
C2214,8,26,36,86,9.8,215,27,Female,West
C2216,14,22,11,92,5.6,127,30,Male,West
C2303,11,35,15,78,6.1,139,25,Female,North
C2379,36,26,17,67,0.9,32,21,Female,West
C2622,46,35,20,65,0.4,23,24,Female,West
C2732,24,14,21,93,2.9,73,30,Female,West
C2908,5,16,18,65,12,259,22,Male,North
C3166,1,21,18,64,63,1329,27,Female,West
C3309,40,42,19,90,1.3,40,21,Female,North
C3396,39,35,23,85,1.2,39,20,Female,South
C3877,2,31,27,59,28.5,606,28,Female,East
C3953,24,27,34,65,1.7,47,26,Male,West
C4058,1,29,17,72,71,1497,27,Female,South
C4074,49,18,33,86,0.8,30,25,Female,South
C4228,24,26,15,85,2.5,66,27,Female,West
C4301,43,13,24,76,0.8,30,21,Female,South
C4346,32,31,23,67,1.1,34,20,Male,North
C4471,21,41,18,59,1.8,49,18,Male,North
C4508,6,24,19,90,14,304,29,Female,West
C4675,45,38,34,89,1,33,20,Male,West
C4786,13,8,15,87,5.7,129,23,Male,East
C4824,30,25,19,67,1.2,37,19,Male,North
C4882,42,9,23,65,0.5,26,26,Female,North
C4899,2,36,17,83,40.5,858,26,Female,East
C5215,16,27,26,65,3.1,76,26,Female,West
C5453,49,8,12,79,0.6,25,29,Male,West
C5591,34,18,26,80,1.4,42,24,Female,East
C5821,17,42,18,93,4.5,106,19,Female,South
C5911,49,12,21,70,0.4,21,20,Male,West
C5929,46,18,18,77,0.7,28,23,Female,East
C6028,38,24,36,80,1.1,37,30,Female,West
C6167,40,16,22,94,1.4,40,30,Male,South
C6219,7,21,18,93,12.3,266,19,Male,West
C6353,23,37,22,94,3.1,76,20,Male,South
C6723,44,38,34,92,1.1,35,20,Male,West
C7030,26,25,31,92,2.5,66,29,Female,South
C7168,6,30,13,71,10.8,237,21,Female,South
C7445,38,9,28,72,0.9,31,30,Male,North
C7738,50,30,20,61,0.2,17,22,Male,West
C8034,13,18,16,56,3.3,81,24,Female,South
C8061,23,42,23,61,1.7,46,29,Male,West
C8100,48,26,12,77,0.6,25,29,Male,West
C8122,44,15,15,92,1.1,35,30,Male,South
C8189,17,33,17,79,3.6,89,28,Female,West
C8222,23,15,15,92,3,76,22,Female,South
C8261,9,12,23,65,6.2,141,19,Female,South
C8459,45,16,19,55,0.2,17,24,Male,North
C8473,34,13,21,92,1.7,49,21,Female,West
C8618,16,20,20,59,2.7,66,23,Male,West
C8656,1,34,25,60,59,1243,23,Male,West
C8695,40,13,32,79,1,34,23,Female,South
C8961,12,11,36,91,6.6,150,27,Female,West
C9015,36,25,28,55,0.5,25,22,Female,West
C9414,19,24,20,64,2.4,62,20,Female,North
C9432,40,35,21,65,0.6,27,28,Female,South
C9464,10,31,34,68,5.8,133,30,Female,West
C9551,45,35,29,90,1,35,26,Female,South
C9644,27,35,26,60,1.2,37,22,Male,West
C9697,3,14,28,56,17.7,379,29,Female,West
C9980,42,11,22,57,0.4,22,27,Female,North
C10489,44,33,25,79,0.8,31,24,Female,East
C10607,27,33,21,58,1.1,37,18,Female,South
C10823,26,11,19,67,1.6,44,27,Male,North
C10954,31,19,20,70,1.3,40,26,Female,North
C1144,16,26,10,90,4.6,109,29,Female,West
C1308,1,31,15,81,80,1686,27,Female,West
C1581,10,31,24,71,6.1,137,20,Male,West
C1836,26,10,17,65,1.5,43,30,Male,West
C1935,41,40,30,67,0.6,25,22,Male,North
C2001,36,19,27,63,0.8,28,24,Male,West
C3022,43,20,25,70,0.6,25,28,Male,West
C3117,14,29,25,70,4,94,28,Male,South
C3138,32,32,16,58,0.8,31,30,Female,West
C3179,23,23,27,63,1.7,47,19,Male,East
C3241,23,35,32,84,2.7,67,18,Male,North
C3268,29,40,31,71,1.4,44,24,Female,East
C3553,43,35,21,63,0.5,24,18,Female,North
C3728,26,11,19,61,1.3,41,20,Female,West
C3874,8,25,23,91,10.4,228,25,Female,East
C4120,11,13,17,80,6.3,141,22,Male,South
C4223,20,21,18,60,2,53,24,Male,North
C4368,48,13,17,75,0.6,24,23,Male,West
C4863,39,13,14,73,0.9,32,29,Female,West
C5140,21,40,23,74,2.5,64,30,Male,East
C5212,38,11,16,85,1.2,38,23,Male,West
C5213,13,28,21,89,5.8,134,22,Female,East
C5388,16,19,26,64,3,73,23,Male,South
C5460,24,21,24,57,1.4,42,18,Female,West
C5506,10,28,25,83,7.3,162,19,Male,North
C5507,10,19,34,59,4.9,114,26,Female,West
C5546,38,9,25,78,1.1,36,23,Female,West
C5561,10,23,21,92,8.2,183,18,Female,South
C5623,38,13,19,58,0.5,23,30,Male,West
C5629,27,32,20,71,1.6,45,20,Male,West
C5895,38,26,13,80,1.1,37,27,Female,West
C5992,35,39,26,70,1,35,23,Female,South
C6188,19,16,31,58,2.1,55,21,Female,West
C6277,38,29,18,74,0.9,34,25,Female,West
C6311,4,32,17,81,19.3,411,28,Male,West
C6320,48,18,32,79,0.6,26,28,Male,North
C6402,46,19,21,81,0.8,28,22,Male,North
C6543,1,33,20,75,74,1560,21,Female,West
C6855,32,16,25,86,1.7,49,29,Female,North
C6880,37,30,13,80,1.2,38,22,Female,West
C6976,23,39,25,63,1.7,49,30,Female,East
C7020,40,14,34,65,0.6,27,23,Female,West
C7145,49,21,24,76,0.6,26,28,Female,West
C7518,7,40,17,93,12.3,266,19,Male,South
C7558,49,36,36,71,0.4,22,18,Male,West
C7579,35,12,23,69,1,32,18,Male,West
C7666,15,28,17,69,3.6,85,22,Male,West
C7798,49,35,15,84,0.7,27,26,Male,West
C7823,40,41,25,55,0.4,22,22,Female,West
C8052,46,11,13,72,0.6,24,26,Male,South
C8093,5,12,16,84,15.8,339,23,Male,West
C8212,42,27,22,80,0.9,33,25,Female,South
C8316,40,17,20,76,0.9,33,28,Female,West
C8387,7,13,16,81,10.6,230,22,Male,North
C8394,25,38,20,61,1.4,41,28,Male,West
C8483,6,12,17,58,8.7,190,25,Male,West
C8486,17,36,24,68,3,75,29,Female,North
C8569,25,17,30,83,2.3,60,27,Male,East
C8678,42,33,29,58,0.4,20,29,Male,South
C8696,14,21,25,93,5.6,128,23,Male,West
C8726,25,28,31,82,2.3,61,24,Female,North
C8789,16,34,35,66,3.1,78,29,Female,West
C8793,45,34,20,92,1,34,23,Male,West
C9031,42,27,14,64,0.5,23,26,Male,North
C9038,26,14,20,66,1.5,43,22,Male,South
C9163,19,20,35,68,2.6,65,27,Male,North
C9220,41,9,21,79,0.9,34,23,Female,South
C9286,2,10,34,80,39,825,19,Male,North
C9310,40,37,30,77,0.9,31,29,Male,East
C9455,24,9,15,83,2.5,63,26,Male,East
C9457,36,34,30,71,1,34,29,Female,East
C9522,27,31,15,59,1.2,38,25,Female,North
C9832,12,9,25,88,6.3,142,26,Male,North
C9878,13,33,26,90,5.9,136,30,Female,West
C9994,47,17,17,82,0.7,28,26,Male,North
C10043,29,13,15,57,1,34,22,Female,South
C10067,15,14,17,62,3.1,78,21,Female,South
C10246,44,27,17,67,0.5,25,28,Female,West
C10329,40,13,36,61,0.5,25,27,Female,West
C10606,48,36,22,72,0.5,23,25,Male,West
C10802,39,15,18,89,1.3,39,27,Male,West
C1081,26,28,17,93,2.6,67,20,Female,East
C10822,38,16,17,68,0.8,30,24,Female,West
C10908,32,20,20,89,1.8,51,30,Female,North
C10928,24,38,25,56,1.3,39,27,Male,South
C11023,36,21,31,75,1.1,35,20,Male,East
C11097,37,16,26,81,1.2,37,19,Male,West
C1268,34,13,32,86,1.5,44,23,Male,East
C1458,20,12,27,89,3.5,83,24,Male,West
C1469,47,25,35,57,0.2,19,30,Female,North
C1620,24,27,22,58,1.4,41,21,Male,South
C1623,18,10,14,86,3.8,92,29,Female,East
C1824,45,34,16,58,0.3,20,22,Female,South
C1842,27,12,23,69,1.6,46,26,Female,South
C1921,10,32,12,81,7.1,160,25,Female,North
C2120,30,42,24,89,2,55,24,Female,West
C2251,3,40,18,83,26.7,568,19,Female,East
C2430,11,34,14,56,4.1,95,24,Male,West
C2433,16,42,20,77,3.8,90,26,Male,West
C2724,26,32,30,77,2,52,26,Male,West
C2795,45,20,17,57,0.3,20,27,Female,North
C2952,3,31,24,55,17.3,372,24,Female,West
C3319,35,17,31,57,0.6,27,26,Female,South
C3437,41,18,32,70,0.7,29,30,Female,North
C3463,41,38,19,71,0.7,27,30,Male,South
C3691,25,31,29,74,2,52,28,Male,South
C3865,25,40,20,73,1.9,51,21,Male,East
C4026,33,41,24,87,1.6,46,18,Male,West
C4111,24,8,17,55,1.3,40,18,Female,West
C4185,21,17,12,74,2.5,66,28,Female,West
C4342,12,20,19,77,5.4,125,22,Female,South
C4405,6,26,28,92,14.3,311,20,Female,North
C4441,21,36,18,73,2.5,65,22,Female,West
C4773,33,24,33,91,1.8,51,23,Female,West
C4857,42,18,24,77,0.8,30,21,Male,North
C4873,18,12,28,75,3.2,77,26,Male,South
C4998,45,32,32,87,0.9,32,26,Male,North
C5143,39,19,23,90,1.3,39,19,Male,West
C5157,13,17,29,74,4.7,110,20,Female,West
C5182,50,28,31,76,0.5,23,30,Male,South
C5187,5,26,24,72,13.4,289,29,Male,East
C5288,1,28,28,58,57,1201,21,Male,West
C5704,27,28,20,90,2.3,60,29,Male,North
C5720,10,12,15,64,5.4,122,21,Male,North
C5957,10,21,22,83,7.3,164,21,Female,West
C6138,23,37,20,80,2.5,63,19,Male,West
C6155,8,34,31,79,8.9,197,20,Female,West
C6185,50,13,32,79,0.6,25,20,Male,North
C6214,45,14,18,60,0.3,19,24,Male,North
C6265,20,26,18,92,3.6,86,20,Male,West
C6888,15,36,28,83,4.5,107,18,Female,West
C7159,29,42,17,59,1,33,24,Male,West
C7411,36,30,29,94,1.6,48,28,Female,West
C7833,42,32,14,89,1.1,38,25,Female,North
C7860,46,25,23,82,0.8,31,28,Female,West
C7944,44,27,22,81,0.8,30,21,Male,West
C8018,23,28,25,68,2,52,20,Male,West
C8053,42,29,18,88,1.1,35,18,Male,North
C8097,34,16,27,55,0.6,27,25,Female,North
C8243,34,32,27,65,0.9,31,23,Male,West
C8436,40,17,34,91,1.3,41,19,Female,West
C8451,9,22,11,60,5.7,130,19,Female,West
C8577,26,41,29,87,2.3,62,23,Female,North
C8747,4,9,27,73,17.3,369,29,Male,West
C8753,43,12,24,58,0.3,19,30,Male,North
C8852,34,15,30,71,1.1,35,20,Male,South
C8918,7,32,14,90,11.9,257,30,Male,South
C9047,5,42,12,75,14,301,30,Male,North
C9071,22,28,18,63,1.9,50,25,Male,West
C9218,32,22,34,55,0.7,27,30,Male,West
C9407,4,19,25,70,16.5,354,20,Male,East
C9542,50,37,20,60,0.2,17,20,Male,North
C9652,34,8,15,81,1.4,41,27,Male,North
C9849,10,34,24,66,5.6,127,20,Male,North
C9862,11,10,17,87,6.9,154,26,Male,North
C10033,17,8,23,70,3.1,76,,Male,North
C10041,17,30,20,65,2.8,69,,Male,North
C10456,29,24,22,64,1.2,37,37,Male,West
C10510,10,27,17,61,5.1,116,,Male,North
C10686,1,37,19,81,80,1684,,Male,North
C10747,8,13,23,63,6.9,155,,Female,South
C10765,3,35,13,72,23,491,,Female,South
C10777,50,35,26,72,0.4,22,,Male,North
C10949,31,25,25,86,1.8,49,,Male,East
C10977,7,25,14,62,7.9,173,,Male,West
C10993,22,18,17,84,2.8,72,,Female,West
C1102,26,10,35,75,1.9,53,,Female,West
C11071,28,24,24,79,1.8,51,42,Female,West
C1184,15,13,35,80,4.3,101,,Male,West
C1252,28,15,22,69,1.5,44,,Female,West
C1310,41,23,26,92,1.2,38,,Male,West
C1473,39,25,23,85,1.2,37,43,Male,West
C1663,5,32,23,75,14,301,,Male,South
C1817,26,29,11,71,1.7,49,,Female,West
C1849,40,19,25,72,0.8,31,,Female,West
C1855,16,10,13,88,4.5,105,,Male,South
C2079,23,8,15,72,2.1,56,,Male,West
C2131,48,13,21,68,0.4,23,30,Female,West
C2157,10,41,32,58,4.8,112,,Female,North
C2263,50,16,25,87,0.7,30,,Female,South
C2311,43,11,20,93,1.2,37,,Male,South
C2514,41,28,27,68,0.7,26,35,Male,West
C2634,8,31,22,70,7.8,173,,Female,South
C2648,6,16,23,61,9.2,200,36,Male,South
C2737,33,15,30,83,1.5,43,,Male,West
C3005,21,26,20,92,3.4,82,,Male,North
C3118,45,23,15,91,1,36,,Female,North
C3175,23,31,17,69,2,55,,Female,West
C3334,41,14,31,73,0.8,30,,Female,East
C3345,50,36,20,79,0.6,25,,Male,East
C3706,49,23,28,89,0.8,30,,Male,South
C3832,1,33,22,66,65,1371,,Female,West
C4256,26,26,19,87,2.3,62,,Female,South
C4453,11,11,31,76,5.9,133,,Male,South
C4694,24,14,22,55,1.3,40,,Female,East
C4720,36,21,27,91,1.5,44,,Male,West
C4801,1,19,27,61,60,1266,,Female,North
C5134,25,10,22,92,2.7,69,,Female,West
C5146,46,9,23,86,0.9,33,,Female,West
C5272,45,27,29,87,0.9,34,,Female,South
C5470,24,27,38,95,3,73,32,Male,South
C5660,31,30,30,65,1.1,36,36,Female,West
C5687,39,42,15,57,0.5,22,,Male,West
C5688,48,14,19,72,0.5,23,,Male,West
C5721,23,12,37,76,2.3,59,,Male,North
C5930,7,32,23,62,7.9,175,,Female,West
C6077,10,23,22,55,4.5,106,,Female,North
C6361,9,23,25,87,8.7,193,,Female,North
C6517,27,34,13,62,1.3,40,,Female,East
C6586,39,9,19,73,0.9,32,,Female,East
C6593,28,15,24,80,1.9,52,,Female,West
C6691,28,34,16,93,2.3,60,,Male,East
C6800,23,42,27,56,1.4,41,,Male,North
C6807,26,23,24,55,1.1,34,,Male,North
C6876,10,12,26,55,4.5,104,,Male,West
C7260,13,30,26,64,3.9,92,,Male,West
C7408,39,30,33,62,0.6,24,,Male,South
C7487,41,11,35,79,0.9,32,,Male,West
C7491,2,29,31,89,43.5,921,,Female,West
C7572,6,29,11,90,14,304,,Female,West
C7598,30,26,33,79,1.6,48,,Female,West
C7603,26,13,16,83,2.2,57,,Male,South
C7677,27,32,16,64,1.4,40,,Male,North
C7803,35,15,15,93,1.7,47,,Male,North
C7807,1,29,18,94,93,1957,,Male,South
C7827,4,26,28,72,17,364,,Male,North
C8026,16,28,17,73,3.6,87,,Female,North
C8340,14,19,15,72,4.1,97,35,Male,South
C8376,32,40,32,91,1.8,52,,Female,South
C8391,44,22,23,91,1.1,37,,Female,West
C8565,39,41,20,71,0.8,29,,Male,West
C8752,49,40,14,61,0.2,18,,Male,North
C8819,12,27,28,58,3.8,92,30,Female,West
C8910,37,37,39,83,1.2,38,,Male,West
C8953,3,37,30,87,28,594,36,Male,South
C8965,10,8,20,57,4.7,110,,Female,West
C8990,38,22,22,70,0.8,32,,Female,East
